Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
540724,Prataap Snacks Limited,DIAMONDYD,Prataap Snacks Ltd,Active,A ,5,INE393P01035,Packaged Foods,Equity
540743,Godrej Agrovet Limited,GODREJAGRO,Godrej Agrovet Ltd,Active,A ,10,INE850D01014,Other Agricultural Products,Equity
540749,MAS Financial Services Limited,MASFIN,MAS Financial Services Ltd,Active,A ,10,INE348L01012,Finance (including NBFCs),Equity
540750,Indian Energy Exchange Limited,IEX,Indian Energy Exchange Ltd,Active,A ,1,INE022Q01020,Electric Utilities,Equity
540755,General Insurance Corporation of India,GICRE,General Insurance Corporation of India,Active,A ,5,INE481Y01014,General Insurance,Equity
540762,Tube Investments of India Ltd,TIINDIA,Tube Investments of India Ltd,Active,A ,1,INE974X01010,Auto Parts & Equipment,Equity
540767,NIPPON LIFE INDIA ASSET MANAGEMENT LIMITED,NAM-INDIA,Nippon Life India Asset Management Ltd,Active,A ,10,INE298J01013,Asset Management Cos.,Equity
540768,Mahindra Logistics Limited,MAHLOG,Mahindra Logistics Ltd,Active,A ,10,INE766P01016,Transportation - Logistics,Equity
540769,The New India Assurance Company Limited,NIACL,The New India Assurance Company Ltd,Active,A ,5,INE470Y01017,General Insurance,Equity
540777,HDFC LIFE INSURANCE COMPANY LIMITED,HDFCLIFE,HDFC Life Insurance Company Ltd,Active,A ,10,INE795G01014,Life Insurance,Equity
540902,Amber Enterprises India Limited,AMBER,Amber Enterprises India Ltd,Active,A ,10,INE371P01015,Consumer Electronics,Equity
540935,Galaxy Surfactants Limited,GALAXYSURF,Galaxy Surfactants Ltd,Active,A ,10,INE600K01018,Specialty Chemicals,Equity
540975,Aster DM Healthcare Limited,ASTERDM,Aster DM Healthcare Ltd,Active,A ,10,INE914M01019,Healthcare Services,Equity
541019,H.G. Infra Engineering Limited,HGINFRA,H.G. Infra Engineering Ltd,Active,A ,10,INE926X01010,Construction & Engineering,Equity
541143,Bharat Dynamics Limited,BDL,Bharat Dynamics Ltd,Active,A ,10,INE171Z01018,Defence,Equity
541153,Bandhan Bank Limited,BANDHANBNK,Bandhan Bank Ltd,Active,A ,10,INE545U01014,Banks,Equity
541154,Hindustan Aeronautics Limited,HAL,Hindustan Aeronautics Ltd,Active,A ,10,INE066F01012,Aerospace,Equity
541179,ICICI Securities Limited,ISEC,ICICI Securities Ltd,Active,A ,5,INE763G01038,Other Financial Services,Equity
541195,Mishra Dhatu Nigam Limited,MIDHANI,Mishra Dhatu Nigam Ltd,Active,A ,10,INE099Z01011,Iron & Steel Products,Equity
541233,Lemon Tree Hotels Limited,LEMONTREE,Lemon Tree Hotels Ltd,Active,A ,10,INE970X01018,Hotels,Equity
541301,Orient Electric Limited,ORIENTELEC,Orient Electric Ltd,Active,A ,1,INE142Z01019,Consumer Electronics,Equity
541336,IndoStar Capital Finance Limited,INDOSTAR,Indostar Capital Finance Ltd,Active,A ,10,INE896L01010,Finance (including NBFCs),Equity
541403,Dollar Industries Limited,DOLLAR,Dollar Industries Ltd,Active,A ,2,INE325C01035,Other Apparels & Accessories,Equity
541540,SOLARA ACTIVE PHARMA SCIENCES LIMITED,SOLARA,Solara Active Pharma Sciences Ltd,Active,A ,10,INE624Z01016,Pharmaceuticals,Equity
541556,RITES Limited,RITES,RITES Ltd,Active,A ,10,INE320J01015,Construction & Engineering,Equity
541557,Fine Organic Industries Limited,FINEORG,Fine Organic Industries Ltd,Active,A ,5,INE686Y01026,Specialty Chemicals,Equity
541578,Varroc Engineering Limited,VARROC,Varroc Engineering Ltd,Active,A ,1,INE665L01035,Auto Parts & Equipment,Equity
541700,TCNS Clothing Co. Limited,TCNSBRANDS,TCNS Clothing Co. Ltd,Active,A ,2,INE778U01029,Other Apparels & Accessories,Equity
541729,HDFC Asset Management Company Limited,HDFCAMC,HDFC Asset Management Company Ltd,Active,A ,5,INE127D01025,Asset Management Cos.,Equity
541770,CreditAccess Grameen Ltd.,CREDITACC,CreditAccess Grameen Ltd,Active,A ,10,INE741K01010,Finance (including NBFCs),Equity
541956,IRCON International Ltd,IRCON,IRCON International Ltd,Active,A ,2,INE962Y01021,Construction & Engineering,Equity
541988,AAVAS Financiers Limited,AAVAS,AAVAS Financiers Ltd,Active,A ,10,INE216P01012,Housing Finance ,Equity
542011,Garden Reach Shipbuilders & Engineers Limited,GRSE,Garden Reach Shipbuilders & Engineers Ltd,Active,A ,10,INE382Z01011,Commercial Vehicles,Equity
542141,Techno Electric & Engineering Company Limited,TECHNOE,Techno Electric & Engineering Company Ltd,Active,A ,2,INE285K01026,Construction & Engineering,Equity
542216,DALMIA BHARAT LIMITED,DALBHARAT,Dalmia Bharat Ltd,Active,A ,2,INE00R701025,Cement & Cement Products,Equity
542333,RPSG VENTURES LIMITED,RPSGVENT,RPSG Ventures Ltd,Active,A ,10,INE425Y01011,IT Consulting & Software,Equity
542337,Spencer's Retail Limited,SPENCER,Spencers Retail Ltd,Active,A ,5,INE020801028,Department Stores,Equity
542399,Chalet Hotels Limited,CHALET,Chalet Hotels Ltd,Active,A ,10,INE427F01016,Hotels,Equity
542484,Arvind Fashions Limited,ARVINDFASN,Arvind Fashions Ltd,Active,A ,4,INE955V01021,Other Apparels & Accessories,Equity
542597,MSTC Limited,MSTC,MSTC Ltd,Active,A ,10,INE255X01014,Comm.Trading  & Distribution,Equity
542649,Rail Vikas Nigam Limited,RVNL,Rail Vikas Nigam Ltd,Active,A ,10,INE415G01027,Construction & Engineering,Equity
542650,Metropolis Healthcare Limited,METROPOLIS,Metropolis Healthcare Ltd,Active,A ,2,INE112L01020,Healthcare Services,Equity
542651,KPIT Technologies Ltd,KPITTECH,KPIT Technologies Ltd,Active,A ,10,INE04I401011,IT Consulting & Software,Equity
542652,Polycab India Limited,POLYCAB,Polycab India Ltd,Active,A ,10,INE455K01017,Other Elect.Equip./ Prod.,Equity
542665,Neogen Chemicals Limited,NEOGEN,Neogen Chemicals Ltd,Active,A ,10,INE136S01016,Specialty Chemicals,Equity
542726,IndiaMART InterMESH Limited,INDIAMART,IndiaMART InterMESH Ltd,Active,A ,10,INE933S01016,Internet Software & Services,Equity
542759,Spandana Sphoorty Financial Limited,SPANDANA,Spandana Sphoorty Financial Ltd,Active,A ,10,INE572J01011,Finance (including NBFCs),Equity
542760,Sterling and Wilson Solar Limited,SWSOLAR,Sterling and Wilson Solar Ltd,Active,A ,1,INE00M201021,Heavy Electrical Equipment,Equity
542772,IIFL Wealth Management Limited,IIFLWAM,IIFL Wealth Management Ltd,Active,A ,2,INE466L01020,Other Financial Services,Equity
542773,IIFL Securities Limited,IIFLSEC,IIFL Securities Ltd,Active,A ,2,INE489L01022,Other Financial Services,Equity
542812,Gujarat Fluorochemicals Limited,FLUOROCHEM,Gujarat Fluorochemicals Ltd,Active,A ,1,INE09N301011,Specialty Chemicals,Equity
542830,Indian Railway Catering & Tourism Corporation Ltd,IRCTC,Indian Railway Catering and Tourism Corporation Ltd,Active,A ,10,INE335Y01012,Travel Support Services,Equity
542867,CSB Bank Limited,CSBBANK,CSB Bank Ltd,Active,A ,10,INE679A01013,Banks,Equity
542904,Ujjivan Small Finance Bank Limited,UJJIVANSFB,Ujjivan Small Finance Bank Ltd,Active,A ,10,INE551W01018,Banks,Equity
542907,Prince Pipes and Fittings Limited,PRINCEPIPE,Prince Pipes and Fittings Ltd,Active,A ,10,INE689W01016,Plastic Products,Equity
542920,SUMITOMO CHEMICAL INDIA LIMITED,SUMICHEM,Sumitomo Chemical India Ltd,Active,A ,10,INE258G01013,Agrochemicals,Equity
543064,SUVEN PHARMACEUTICALS LIMITED,SUVENPHAR,Suven Pharmaceuticals Ltd,Active,A ,1,INE03QK01018,Pharmaceuticals,Equity
543066,SBI CARDS AND PAYMENT SERVICES LIMITED,SBICARD,SBI Cards and Payment Services Ltd,Active,A ,10,INE018E01016,Finance (including NBFCs),Equity
543187,ABB Power Products and Systems India Limited,POWERINDIA,ABB Power Products and Systems India Ltd,Active,A ,2,INE07Y701011,Heavy Electrical Equipment,Equity
570001,Tata Motors Ltd.,TATAMTRDVR,Tata Motors  Ltd - DVR,Active,A ,2,IN9155A01020,Commercial Vehicles,Equity
500013,Ansal Properties & Infrastructure Ltd.,ANSALAPI,ANSAL PROPERTIES & INFRASTRUCTURE LTD.,Active,B ,5,INE436A01026,Realty,Equity
500023,Asian Hotels (North) Limited,ASIANHOTNR,Asian Hotels (North) Limited,Active,B ,10,INE363A01022,Hotels,Equity
500039,"Banco Products (India) Ltd.,",BANCOINDIA,BANCO PRODUCTS (INDIA) LTD.-$,Active,B ,2,INE213C01025,Auto Parts & Equipment,Equity
500074,"BPL Ltd.,",BPL,BPL LTD.,Active,B ,10,INE110A01019,Consumer Electronics,Equity
500078,ORIENTAL AROMATICS LIMITED,OAL,Oriental Aromatics Ltd-$,Active,B ,5,INE959C01023,Specialty Chemicals,Equity
500083,"Century Extrusions Ltd.,",CENTEXT,CENTURY EXTRUSIONS LTD.,Active,B ,1,INE281A01026,Aluminium,Equity
500089,DIC India Ltd,DICIND,DIC INDIA LTD.,Active,B ,10,INE303A01010,Specialty Chemicals,Equity
500108,"Mahanagar Telephone Nigam Ltd.,",MTNL,MAHANAGAR TELEPHONE NIGAM LTD.,Active,B ,10,INE153A01019,Telecom Services,Equity
500111,Reliance Capital Limited,RELCAPITAL,RELIANCE CAPITAL LTD.,Active,B ,10,INE013A01015,Finance (including NBFCs),Equity
500117,"DCW Ltd.,",DCW,DCW LTD.,Active,B ,2,INE500A01029,Petrochemicals,Equity
500128,"Electrosteel Castings Ltd.,",ELECTCAST,ELECTROSTEEL CASTINGS LTD.,Active,B ,1,INE086A01029,Construction & Engineering,Equity
500136,"Ester Industries Ltd.,",ESTER,ESTER INDUSTRIES LTD.,Active,B ,5,INE778B01029,Containers & Packaging,Equity
500150,Foseco India Ltd,FOSECOIND,FOSECO INDIA LTD.,Active,B ,10,INE519A01011,Commodity Chemicals,Equity
500151,Golden Tobacco Ltd.,GOLDENTOBC,GOLDEN TOBACCO LTD.,Active,B ,10,INE973A01010,Cigarettes-Tobacco Products,Equity
500174,"Gujarat Lease Financing Limited,",GLFL,GUJARAT LEASE FINANCING LTD.,Active,B ,10,INE540A01017,Finance (including NBFCs),Equity
500179,HCL Infosystems Ltd,HCL-INSYS,HCL INFOSYSTEMS LTD.,Active,B ,2,INE236A01020,Computer Hardware,Equity
500187,HSIL Limited,HSIL,HSIL LTD.,Active,B ,2,INE415A01038,Containers & Packaging,Equity
500189,NXTDIGITAL LIMITED ,NXTDIGITAL,Nxtdigital Ltd,Active,B ,10,INE353A01023,Broadcasting & Cable TV,Equity
500193,HLV LIMITED,HLVLTD,HLV Ltd,Active,B ,2,INE102A01024,Hotels,Equity
500199,IG Petrochemicals Ltd,IGPL,I G PETROCHEMICALS LTD.,Active,B ,10,INE204A01010,Commodity Chemicals,Equity
500231,Umang Dairies Limited,UMANGDAIR,UMANG DAIRIES LTD.,Active,B ,5,INE864B01027,Packaged Foods,Equity
500234,Kakatiya Cement Sugar & Industries Ltd.,KAKATCEM,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,Active,B ,10,INE437B01014,Cement & Cement Products,Equity
500243,Kirloskar Industries Ltd,KIRLOSIND,Kirloskar Industries Ltd,Active,B ,10,INE250A01039,Industrial Machinery,Equity
500245,Kirloskar Ferrous Industries Ltd.,KIRLFER,KIRLOSKAR FERROUS INDUSTRIES LTD.,Active,B ,5,INE884B01025,Iron & Steel/Interm.Products,Equity
500259,"Lyka Labs Ltd.,",LYKALABS,LYKA LABS LTD.,Active,B ,10,INE933A01014,Pharmaceuticals,Equity
500280,"Century Enka Ltd.,",CENTENKA,CENTURY ENKA LTD.,Active,B ,10,INE485A01015,Textiles,Equity
500314,"Oriental Hotels Ltd.,",ORIENTHOT,ORIENTAL HOTELS LTD.,Active,B ,1,INE750A01020,Hotels,Equity
500317,"Oswal Agro Mills Ltd.,",OSWALAGRO,OSWAL AGRO MILLS LTD.,Active,B ,10,INE142A01012,Investment Companies,Equity
500327,Pil Italica Lifestyle Limited,PILITA,Pil Italica Lifestyle Ltd,Active,B ,1,INE600A01035,Plastic Products,Equity
500337,Prime Securities Ltd.,PRIMESECU,PRIME SECURITIES LTD.,Active,B ,5,INE032B01021,Other Financial Services,Equity
500343,AMJ LAND HOLDINGS LIMITED,AMJLAND,AMJ Land Holdings Ltd,Active,B ,2,INE606A01024,Realty,Equity
500346,Punjab Communications Limited,PUNJCOMMU,PUNJAB COMMUNICATIONS LTD.-$,Active,B ,10,INE609A01010,Telecom Equipment,Equity
500350,RSWM Limited,RSWM,RSWM LTD.,Active,B ,10,INE611A01016,Textiles,Equity
500354,"Rajshree Sugars & Chemicals Ltd.,",RAJSREESUG,RAJSHREE SUGARS & CHEMICALS LTD.,Active,B ,10,INE562B01019,Sugar,Equity
500356,Shree Rama Newsprint Limited,RAMANEWS,SHREE RAMA NEWSPRINT LTD.,Active,B ,10,INE278B01020,Paper & Paper Products,Equity
500368,Ruchi Soya Industries ltd.,RUCHISOYA,RUCHI SOYA INDUSTRIES LTD.,Active,B ,2,INE619A01035,Edible Oils,Equity
500418,Tokyo Plast International Ltd.,TOKYOPLAST,TOKYO PLAST INTERNATIONAL LTD.,Active,B ,10,INE932C01012,Plastic Products,Equity
500429,Uniphos Enterprises Limited.,UNIPHOS,UNIPHOS ENTERPRISES LTD.,Active,B ,2,INE037A01022,Comm.Trading  & Distribution,Equity
500439,Vardhman Holdings Limited,VHL,VARDHMAN HOLDINGS LTD.,Active,B ,10,INE701A01023,Finance (including NBFCs),Equity
500449,"Hindustan Organic Chemicals Ltd.,",HOCL,HINDUSTAN ORGANIC CHEMICALS LTD.,Active,B ,10,INE048A01011,Commodity Chemicals,Equity
500464,"Ucal Fuel Systems Ltd.,",UCALFUEL,UCAL FUEL SYSTEMS LTD.,Active,B ,10,INE139B01016,Auto Parts & Equipment,Equity
500467,"Harrisons Malayalam Ltd.,",HARRMALAYA,HARRISONS MALAYALAM LTD.,Active,B ,10,INE544A01019,Auto Tyres & Rubber Products,Equity
500500,"Hindustan Motors Ltd.,",HINDMOTORS,HINDUSTAN MOTORS LTD.,Active,B ,5,INE253A01025,Cars & Utility Vehicles,Equity
500540,Premier Limited,PREMIER,PREMIER LTD.,Active,B ,10,INE342A01018,Industrial Machinery,Equity
500777,Tamilnadu Petroproducts Ltd,TNPETRO,TAMILNADU PETROPRODUCTS LTD.,Active,B ,10,INE148A01019,Commodity Chemicals,Equity
501150,Centrum Capital Limited,CENTRUM,CENTRUM CAPITAL LTD.,Active,B ,1,INE660C01027,Other Financial Services,Equity
501242,TCI Finance Limited,TCIFINANCE,TCI FINANCE LTD.,Active,B ,10,INE911B01018,Finance (including NBFCs),Equity
501295,"Industrial Investment Trust Ltd.,",IITL,INDUSTRIAL INVESTMENT TRUST LTD.,Active,B ,10,INE886A01014,Finance (including NBFCs),Equity
501343,Motor & General Finance (M.G.F.) Lt,MOTOGENFIN,MOTOR & GENERAL FINANCE LTD.,Active,B ,5,INE861B01023,Finance (including NBFCs),Equity
502137,"Deccan Cements Ltd.,",DECCANCE,DECCAN CEMENTS LTD.-$,Active,B ,5,INE583C01021,Cement & Cement Products,Equity
502180,"Shree Digvijay Cement Co. Ltd.,",SHREDIGCEM,SHREE DIGVIJAY CEMENT CO.LTD.-$,Active,B ,10,INE232A01011,Cement & Cement Products,Equity
502330,ANDHRA PAPER LIMITED,ANDHRAPAP,Andhra Paper Ltd,Active,B ,10,INE435A01028,Paper & Paper Products,Equity
502420,Orient Paper & Industries Ltd.,ORIENTPPR,ORIENT PAPER & INDUSTRIES LTD.,Active,B ,1,INE592A01026,Paper & Paper Products,Equity
502448,"Rollatainters Ltd.,",ROLLT,ROLLATAINERS LTD.,Active,B ,1,INE927A01040,Containers & Packaging,Equity
502742,Sintex Industries Ltd,SINTEX,SINTEX INDUSTRIES LTD.,Active,B ,1,INE429C01035,Textiles,Equity
502865,Forbes & Company Ltd,FORBESCO,FORBES & COMPANY LTD.-$,Active,B ,10,INE518A01013,Industrial Machinery,Equity
502937,Kesoram Industries Ltd,KESORAMIND,KESORAM INDUSTRIES LTD.,Active,B ,10,INE087A01019,Diversified,Equity
503101,Marathon Nextgen Realty Ltd,MARATHON,MARATHON NEXTGEN REALTY LTD.,Active,B ,5,INE182D01020,Realty,Equity
503169,"Ruby Mills Ltd.,",RUBYMILLS,RUBY MILLS LTD.,Active,B ,5,INE301D01026,Textiles,Equity
503722,"Banswara Syntex Ltd.,",BANSWRAS,BANSWARA SYNTEX LTD.-$,Active,B ,10,INE629D01012,Textiles,Equity
503811,"Siyaram Silk Mills Ltd.,",SIYSIL,SIYARAM SILK MILLS LTD.-$,Active,B ,2,INE076B01028,Textiles,Equity
504036,"Hind Rectifiers Ltd.,",HIRECT,HIND RECTIFIERS LTD.,Active,B ,2,INE835D01023,Electronic Components,Equity
504058,Indo National Limited,NIPPOBATRY,INDO-NATIONAL LTD.,Active,B ,10,INE567A01010,Non-Durable Household Prod.,Equity
504212,"Universal Cables Ltd.,",UNIVCABLES,UNIVERSAL CABLES LTD.,Active,B ,10,INE279A01012,Other Elect.Equip./ Prod.,Equity
504220,"W.S. Industries (India) Ltd.,",WSIND,W.S.INDUSTRIES (INDIA) LTD.-$,Active,B ,10,INE100D01014,Industrial Machinery,Equity
504286,DELTA MANUFACTURING LIMITED ,DELTAMAGNT,Delta Manufacturing Ltd,Active,B ,10,INE393A01011,Other Elect.Equip./ Prod.,Equity
504879,Orient Abrasives Ltd.,ORIENTABRA,ORIENT ABRASIVES LTD.-$,Active,B ,1,INE569C01020,Other Industrial Products,Equity
505075,Setco Automotive Limited,SETCO,SETCO AUTOMOTIVE LTD.,Active,B ,2,INE878E01021,Auto Parts & Equipment,Equity
505160,"Talbros Automotive Components Ltd.,",TALBROAUTO,TALBROS AUTOMOTIVE COMPONENTS LTD.,Active,B ,10,INE187D01011,Auto Parts & Equipment,Equity
505196,"TIL Ltd.,",TIL,TIL LTD.,Active,B ,10,INE806C01018,Transport Related Services,Equity
505242,"Dynamatic Technologies Ltd.,",DYNAMATECH,DYNAMATIC TECHNOLOGIES LTD.-$,Active,B ,10,INE221B01012,Industrial Machinery,Equity
505283,Kirloskar Pneumatic Co.Ltd.,KIRLPNU,KIRLOSKAR PNEUMATIC CO.LTD.,Active,B ,2,INE811A01020,Industrial Machinery,Equity
505324,Manugraph India Ltd,MANUGRAPH,MANUGRAPH INDIA LTD.-$,Active,B ,2,INE867A01022,Industrial Machinery,Equity
505368,Revathi Equipment Ltd.,REVATHI,REVATHI EQUIPMENT LTD.-$,Active,B ,10,INE617A01013,Industrial Machinery,Equity
505400,Texmaco Infrastructure & Holdings Ltd,TEXINFRA,TEXMACO INFRASTRUCTURE & HOLDINGS LTD.,Active,B ,1,INE435C01024,Realty,Equity
505412,"Wendt (India) Ltd.,",WENDT,WENDT (INDIA) LTD.,Active,B ,10,INE274C01019,Industrial Machinery,Equity
505526,"Dolat Investments Ltd.,",DOLAT,DOLAT INVESTMENTS LTD.,Active,B ,1,INE966A01022,Other Financial Services,Equity
505590,SVP Global Ventures Limited,SVPGLOB,SVP GLOBAL VENTURES LTD.,Active,B ,1,INE308E01029,Textiles,Equity
505688,"Bharat Gears Ltd.,",BHARATGEAR,BHARAT GEARS LTD.,Active,B ,10,INE561C01019,Auto Parts & Equipment,Equity
505700,"Elecon Engineering Co.Ltd.,",ELECON,ELECON ENGINEERING CO.LTD.,Active,B ,2,INE205B01023,Industrial Machinery,Equity
505710,"Grauer & Weil (India) Ltd.,",GRAUWEIL,GRAUER & WEIL (INDIA) LTD.-$,Active,B ,1,INE266D01021,Commodity Chemicals,Equity
505720,"Hercules Hoists Ltd.,",HERCULES,HERCULES HOISTS LTD.,Active,B ,1,INE688E01024,Industrial Machinery,Equity
505854,TRF Ltd,TRF,TRF LTD.-$,Active,B ,10,INE391D01019,Industrial Machinery,Equity
506074,Arshiya Limited,ARSHIYA,Arshiya Limited,Active,B ,2,INE968D01022,Transportation - Logistics,Equity
506109,Genesys International Corporation Ltd.,GENESYS,GENESYS INTERNATIONAL CORPORATION LTD.,Active,B ,5,INE727B01026,IT Software Products,Equity
506146,Visagar Polytex Ltd,VIVIDHA,VISAGAR POLYTEX LTD.,Active,B ,1,INE370E01029,Textiles,Equity
506194,Arihant Superstructures Limited,ASL,Arihant Superstructures Limited,Active,B ,10,INE643K01018,Realty,Equity
506222,INEOS Styrolution India Limited,INEOSSTYRO,INEOS Styrolution India Ltd,Active,B ,10,INE189B01011,Specialty Chemicals,Equity
506261,Modison Metals Ltd,MODISNME,MODISON METALS LTD.-$,Active,B ,1,INE737D01021,Other Elect.Equip./ Prod.,Equity
506480,GOCL Corporation Limited,GOCLCORP,GOCL Corporation Ltd-$,Active,B ,2,INE077F01035,Oil Marketing & Distribution,Equity
506525,Kanoria Chemicals & Industries Ltd.,KANORICHEM,KANORIA CHEMICALS & INDUSTRIES LTD.,Active,B ,5,INE138C01024,Commodity Chemicals,Equity
506618,Punjab Chemicals and Crop Protection Ltd.,PUNJABCHEM,PUNJAB CHEMICALS AND CROP PROTECTION LTD.-$,Active,B ,10,INE277B01014,Agrochemicals,Equity
507410,Walchandnagar Industries Ltd,WALCHANNAG,WALCHANDNAGAR INDUSTRIES LTD.,Active,B ,2,INE711A01022,Diversified,Equity
507438,IFB Agro Industries Ltd,IFBAGRO,IFB AGRO INDUSTRIES LTD.,Active,B ,10,INE076C01018,Breweries & Distilleries,Equity
507488,G.M. Breweries Ltd.,GMBREW,G.M.BREWERIES LTD.,Active,B ,10,INE075D01018,Breweries & Distilleries,Equity
507514,Som Distilleries & Breweries Ltd.,SDBL,SOM DISTILLERIES & BREWERIES LTD.,Active,B ,5,INE480C01020,Breweries & Distilleries,Equity
507526,Associated Alcohols & Breweries Ltd,ASALCBR,ASSOCIATED ALCOHOLS & BREWERIES LTD.,Active,B ,10,INE073G01016,Breweries & Distilleries,Equity
507580,"IVP Ltd.,",IVP,IVP LTD.,Active,B ,10,INE043C01018,Commodity Chemicals,Equity
507747,"TTK Healthcare Ltd.,",TTKHEALTH,TTK HEALTHCARE LTD.-$,Active,B ,10,INE910C01018,Pharmaceuticals,Equity
507779,Kanpur Plastipack Limited,KANPRPLA,KANPUR PLASTIPACK LTD.,Active,B ,10,INE694E01014,Containers & Packaging,Equity
507789,"Jagsonpal Pharmaceuticals Limited,",JAGSNPHARM,JAGSONPAL PHARMACEUTICALS LTD.,Active,B ,5,INE048B01027,Pharmaceuticals,Equity
507794,Khaitan Chemicals & Fertilizers Ltd,KHAICHEM,KHAITAN CHEMICALS & FERTILIZERS LTD.,Active,B ,1,INE745B01028,Fertilizers,Equity
507828,ANSAL HOUSING LIMITED,ANSALHSG,Ansal Housing Ltd-$,Active,B ,10,INE880B01015,Realty,Equity
508906,Everest Industries Ltd.,EVERESTIND,EVEREST INDUSTRIES LTD.,Active,B ,10,INE295A01018,Cement & Cement Products,Equity
508933,AYM Syntex Limited,AYMSYNTEX,AYM Syntex Ltd,Active,B ,10,INE193B01039,Textiles,Equity
509055,"Visaka Industries Ltd.,",VISAKAIND,VISAKA INDUSTRIES LTD.,Active,B ,10,INE392A01013,Cement & Cement Products,Equity
509077,Pressman Advertising Limited,PRESSMN,Pressman Advertising Limited,Active,B ,2,INE980A01023,Advertising & Media,Equity
509079,Gufic BioSciences Ltd.,GUFICBIO,GUFIC BIOSCIENCES LTD.,Active,B ,1,INE742B01025,Pharmaceuticals,Equity
509152,GRP Limited,GRPLTD,GRP LTD.,Active,B ,10,INE137I01015,Auto Tyres & Rubber Products,Equity
509220,PTL Enterprises Ltd,PTL,PTL ENTERPRISES LTD.-$,Active,B ,2,INE034D01031,Comm.Trading  & Distribution,Equity
509567,"Goa Carbon Ltd.,",GOACARBON,GOA CARBON LTD.-$,Active,B ,10,INE426D01013,Refineries/ Petro-Products,Equity
509635,Hindustan Composites Ltd,HINDCOMPOS,HINDUSTAN COMPOSITES LTD.,Active,B ,5,INE310C01029,Auto Parts & Equipment,Equity
509715,"Jay Shree Tea & Industries Ltd.,",JAYSHREETEA,JAY SHREE TEA & INDUSTRIES LTD.,Active,B ,5,INE364A01020,Tea & Coffee,Equity
509874,Shalimar Paints Ltd.,SHALPAINTS,SHALIMAR PAINTS LTD.-$,Active,B ,2,INE849C01026,Furniture-Furnishing-Paints,Equity
511034,"Jindal Drilling & Industries Ltd.,",JINDRILL,JINDAL DRILLING & INDUSTRIES LTD.,Active,B ,5,INE742C01031,Exploration & Production,Equity
511108,Shiva Texyarn Ltd.,SHIVTEX,SHIVA TEXYARN LTD.,Active,B ,10,INE705C01020,Textiles,Equity
511208,IL & FS Investment Managers Ltd.,IVC,IL&FS INVESTMENT MANAGERS LTD.,Active,B ,2,INE050B01023,Asset Management Cos.,Equity
